version,ciclo_id,ts,portfolio,mercado,exposicion,estrategia,universo,senales,ordenes,riesgo,deriva
v1,12,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,13,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,14,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,15,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,16,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,17,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,18,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,19,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,20,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,21,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,22,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,23,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,24,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,25,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,26,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
v1,27,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'rejected', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_1', 'status': 'rejected', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}, {'id': 'signal_2', 'status': 'rejected', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 0, 'avg_price': 0, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 0, 'error_code': 'RISK_REJECTION', 'error_msg': 'Stop loss is mandatory', 'ai_confidence': None, 'ai_risk_score': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0, 'executed': 0, 'rejected_safety': 3, 'execution_errors': 0, 'success_rate': 0.0, 'avg_latency_ms': 0.0, 'current_positions': {}, 'daily_pnl': 0.0}"
