timestamp,symbol,side,quantity,price,filled_price,commission,pnl,status,order_id,cycle_id,strategy,reason
2026-01-12 22:32:02.886923,ETHUSDT,buy,0.0062629112675975,3097.51,3097.51,0.019399430280496,0.0,filled,paper_1768253522,,portfolio_manager_simulated,
2026-01-12 22:32:13.605312,BTCUSDT,buy,0.0002007834654848,91338.01,91338.01,0.0183391621782876,0.0,filled,paper_1768253533,,portfolio_manager_simulated,
2026-01-12 22:32:13.949510,ETHUSDT,buy,0.0059206334716021,3097.5,3097.5,0.0183391621782876,0.0,filled,paper_1768253533,,portfolio_manager_simulated,
2026-01-12 22:32:25.108126,BTCUSDT,buy,0.0001898125933165,91336.63,91336.63,0.0173368426050982,0.0,filled,paper_1768253545,,portfolio_manager_simulated,
2026-01-12 22:32:25.434160,ETHUSDT,buy,0.0055970436174651,3097.5,3097.5,0.0173368426050982,0.0,filled,paper_1768253545,,portfolio_manager_simulated,
2026-01-12 22:32:36.558744,BTCUSDT,buy,0.0001794384619539,91336.63,91336.63,0.0163893044072536,0.0,filled,paper_1768253556,,portfolio_manager_simulated,
2026-01-12 22:32:36.886558,ETHUSDT,buy,0.0052923696249826,3096.78,3096.78,0.0163893044072536,0.0,filled,paper_1768253556,,portfolio_manager_simulated,
2026-01-12 22:32:47.605338,BTCUSDT,buy,0.0001696469823186,91328.2,91328.2,0.0154935535305969,0.0,filled,paper_1768253567,,portfolio_manager_simulated,
2026-01-12 22:32:47.949280,ETHUSDT,buy,0.005003117280077,3096.78,3096.78,0.0154935535305969,0.0,filled,paper_1768253567,,portfolio_manager_simulated,
2026-01-12 22:32:58.687907,BTCUSDT,buy,0.0001603749767985,91328.21,91328.21,0.0146467595598035,0.0,filled,paper_1768253578,,portfolio_manager_simulated,
2026-01-12 22:32:59.011656,ETHUSDT,buy,0.0047296891793073,3096.77,3096.77,0.0146467595598035,0.0,filled,paper_1768253579,,portfolio_manager_simulated,
2026-01-12 22:33:09.745617,BTCUSDT,buy,0.0001516408125634,91309.5,91309.5,0.0138462467747663,0.0,filled,paper_1768253589,,portfolio_manager_simulated,
2026-01-12 22:33:10.089590,ETHUSDT,buy,0.0044711899090879,3096.77,3096.77,0.0138462467747663,0.0,filled,paper_1768253590,,portfolio_manager_simulated,
2026-01-12 22:33:20.807853,BTCUSDT,buy,0.0001433529446091,91309.5,91309.5,0.0130894856957901,0.0,filled,paper_1768253600,,portfolio_manager_simulated,
2026-01-12 22:33:21.137199,ETHUSDT,buy,0.0042268597608421,3096.74,3096.74,0.0130894856957901,0.0,filled,paper_1768253601,,portfolio_manager_simulated,
2026-01-12 22:33:21.480402,BTCUSDT,sell,0.0014104838396398,91309.5,91309.5,0.1287905741555979,0.0,filled,paper_1768253601,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:33:21.809182,ETHUSDT,sell,0.041450739058945,3096.74,3096.74,0.1283621616733976,0.0,filled,paper_1768253601,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:33:42.902018,BTCUSDT,buy,0.0002123254687197,91309.51,91309.51,0.0193873345093245,0.0,filled,paper_1768253622,,portfolio_manager_simulated,
2026-01-12 22:33:43.246317,ETHUSDT,buy,0.0062605625623476,3096.74,3096.74,0.0193873345093245,0.0,filled,paper_1768253623,,portfolio_manager_simulated,
2026-01-12 22:33:53.980730,BTCUSDT,buy,0.0002007346451446,91303.26,91303.26,0.0183277274966511,0.0,filled,paper_1768253633,,portfolio_manager_simulated,
2026-01-12 22:33:54.324112,ETHUSDT,buy,0.0059183940197275,3096.74,3096.74,0.0183277274966511,0.0,filled,paper_1768253634,,portfolio_manager_simulated,
2026-01-12 22:34:05.464406,BTCUSDT,buy,0.000189763594192,91303.25,91303.25,0.0173260328814127,0.0,filled,paper_1768253645,,portfolio_manager_simulated,
2026-01-12 22:34:05.793598,ETHUSDT,buy,0.0055957216294973,3096.3,3096.3,0.0173260328814127,0.0,filled,paper_1768253645,,portfolio_manager_simulated,
2026-01-12 22:34:16.542557,BTCUSDT,buy,0.0001793711396605,91313.94,91313.94,0.0163790854846922,0.0,filled,paper_1768253656,,portfolio_manager_simulated,
2026-01-12 22:34:16.870834,ETHUSDT,buy,0.0052879257081445,3097.45,3097.45,0.0163790854846922,0.0,filled,paper_1768253656,,portfolio_manager_simulated,
2026-01-12 22:34:27.589901,BTCUSDT,buy,0.000169567663201,91313.95,91313.95,0.0154838931191605,0.0,filled,paper_1768253667,,portfolio_manager_simulated,
2026-01-12 22:34:27.918401,ETHUSDT,buy,0.0049989001049765,3097.46,3097.46,0.0154838931191605,0.0,filled,paper_1768253667,,portfolio_manager_simulated,
2026-01-12 22:34:38.651719,BTCUSDT,buy,0.0001603000103958,91313.95,91313.95,0.0146376271342901,0.0,filled,paper_1768253678,,portfolio_manager_simulated,
2026-01-12 22:34:38.995876,ETHUSDT,buy,0.004725687219299,3097.46,3097.46,0.0146376271342901,0.0,filled,paper_1768253678,,portfolio_manager_simulated,
2026-01-12 22:34:49.682811,BTCUSDT,buy,0.0001515044332906,91334.71,91334.71,0.0138376134783163,0.0,filled,paper_1768253689,,portfolio_manager_simulated,
2026-01-12 22:34:50.027175,ETHUSDT,buy,0.0044663396418295,3098.2,3098.2,0.0138376134783163,0.0,filled,paper_1768253690,,portfolio_manager_simulated,
2026-01-12 22:35:01.183556,BTCUSDT,buy,0.0001432240190909,91334.71,91334.71,0.0130813242487043,0.0,filled,paper_1768253701,,portfolio_manager_simulated,
2026-01-12 22:35:01.512122,ETHUSDT,buy,0.0042222336352412,3098.2,3098.2,0.0130813242487043,0.0,filled,paper_1768253701,,portfolio_manager_simulated,
2026-01-12 22:35:01.855520,BTCUSDT,sell,0.0014089966601373,91334.71,91334.71,0.1286903013446146,0.0,filled,paper_1768253701,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:35:02.183757,ETHUSDT,sell,0.0415693302915979,3098.2,3098.2,0.1287900991094287,0.0,filled,paper_1768253702,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:35:23.684021,BTCUSDT,buy,0.0002122661003832,91340.8,91340.8,0.0193885554218841,0.0,filled,paper_1768253723,,portfolio_manager_simulated,
2026-01-12 22:35:24.031960,ETHUSDT,buy,0.006258026596782,3098.19,3098.19,0.0193885554218841,0.0,filled,paper_1768253724,,portfolio_manager_simulated,
2026-01-12 22:35:34.762387,BTCUSDT,buy,0.0002006647815732,91340.8,91340.8,0.0183288816807232,0.0,filled,paper_1768253734,,portfolio_manager_simulated,
2026-01-12 22:35:35.105761,ETHUSDT,buy,0.0059159966563455,3098.19,3098.19,0.0183288816807232,0.0,filled,paper_1768253735,,portfolio_manager_simulated,
2026-01-12 22:35:45.808498,BTCUSDT,buy,0.0001896975282022,91340.8,91340.8,0.0173271239840159,0.0,filled,paper_1768253745,,portfolio_manager_simulated,
2026-01-12 22:35:46.152312,ETHUSDT,buy,0.0055926421741707,3098.2,3098.2,0.0173271239840159,0.0,filled,paper_1768253746,,portfolio_manager_simulated,
2026-01-12 22:35:56.855604,BTCUSDT,buy,0.0001793296856773,91340.8,91340.8,0.0163801169535191,0.0,filled,paper_1768253756,,portfolio_manager_simulated,
2026-01-12 22:35:57.198976,ETHUSDT,buy,0.0052869785531983,3098.2,3098.2,0.0163801169535191,0.0,filled,paper_1768253757,,portfolio_manager_simulated,
2026-01-12 22:36:07.902661,BTCUSDT,buy,0.0001695284934385,91340.8,91340.8,0.0154848682134713,0.0,filled,paper_1768253767,,portfolio_manager_simulated,
2026-01-12 22:36:08.230918,ETHUSDT,buy,0.0049985371329655,3097.88,3097.88,0.0154848682134713,0.0,filled,paper_1768253768,,portfolio_manager_simulated,
2026-01-12 22:36:18.964334,BTCUSDT,buy,0.000160262981441,91340.8,91340.8,0.0146385489352113,0.0,filled,paper_1768253778,,portfolio_manager_simulated,
2026-01-12 22:36:19.293651,ETHUSDT,buy,0.0047260916239838,3097.39,3097.39,0.0146385489352113,0.0,filled,paper_1768253779,,portfolio_manager_simulated,
2026-01-12 22:36:30.010847,BTCUSDT,buy,0.0001515040049889,91340.72,91340.72,0.0138384848985769,0.0,filled,paper_1768253790,,portfolio_manager_simulated,
2026-01-12 22:36:30.351468,ETHUSDT,buy,0.0044664767448526,3098.3,3098.3,0.0138384848985769,0.0,filled,paper_1768253790,,portfolio_manager_simulated,
2026-01-12 22:36:41.496171,BTCUSDT,buy,0.0001432016653528,91354.72,91354.72,0.0130821480418391,0.0,filled,paper_1768253801,,portfolio_manager_simulated,
2026-01-12 22:36:41.824227,ETHUSDT,buy,0.0042223496169973,3098.31,3098.31,0.0130821480418391,0.0,filled,paper_1768253801,,portfolio_manager_simulated,
2026-01-12 22:36:42.167977,BTCUSDT,sell,0.00140984290921,91354.72,91354.72,0.1287958042148734,0.0,filled,paper_1768253802,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:36:42.515824,ETHUSDT,sell,0.0414999180622283,3098.31,3098.31,0.1285796111313827,0.0,filled,paper_1768253802,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:37:04.027419,BTCUSDT,buy,0.0002122109395506,91354.72,91354.72,0.0193864709635855,0.0,filled,paper_1768253824,,portfolio_manager_simulated,
2026-01-12 22:37:04.355330,ETHUSDT,buy,0.0062571114457835,3098.31,3098.31,0.0193864709635855,0.0,filled,paper_1768253824,,portfolio_manager_simulated,
2026-01-12 22:37:15.088977,BTCUSDT,buy,0.0002005703060789,91374.0,91374.0,0.0183269111476591,0.0,filled,paper_1768253835,,portfolio_manager_simulated,
2026-01-12 22:37:15.418010,ETHUSDT,buy,0.0059151315225587,3098.31,3098.31,0.0183269111476591,0.0,filled,paper_1768253835,,portfolio_manager_simulated,
2026-01-12 22:37:26.136297,BTCUSDT,buy,0.0001896082162283,91374.0,91374.0,0.0173252611496482,0.0,filled,paper_1768253846,,portfolio_manager_simulated,
2026-01-12 22:37:26.465434,ETHUSDT,buy,0.0055899840448767,3099.34,3099.34,0.0173252611496482,0.0,filled,paper_1768253846,,portfolio_manager_simulated,
2026-01-12 22:37:37.166926,BTCUSDT,buy,0.0001792621269279,91365.4,91365.4,0.0163783559316187,0.0,filled,paper_1768253857,,portfolio_manager_simulated,
2026-01-12 22:37:37.511475,ETHUSDT,buy,0.005284448652659,3099.35,3099.35,0.0163783559316187,0.0,filled,paper_1768253857,,portfolio_manager_simulated,
2026-01-12 22:37:48.246247,BTCUSDT,buy,0.0001694646270855,91365.4,91365.4,0.0154832034395184,0.0,filled,paper_1768253868,,portfolio_manager_simulated,
2026-01-12 22:37:48.574284,ETHUSDT,buy,0.0049956292253273,3099.35,3099.35,0.0154832034395184,0.0,filled,paper_1768253868,,portfolio_manager_simulated,
2026-01-12 22:37:59.292788,BTCUSDT,buy,0.0001602275959176,91351.15,91351.15,0.0146369751488129,0.0,filled,paper_1768253879,,portfolio_manager_simulated,
2026-01-12 22:37:59.632236,ETHUSDT,buy,0.0047235095276524,3098.75,3098.75,0.0146369751488129,0.0,filled,paper_1768253879,,portfolio_manager_simulated,
2026-01-12 22:38:10.370633,BTCUSDT,buy,0.0001514743174168,91348.8,91348.8,0.0138369971268446,0.0,filled,paper_1768253890,,portfolio_manager_simulated,
2026-01-12 22:38:10.715322,ETHUSDT,buy,0.0044653480038223,3098.75,3098.75,0.0138369971268446,0.0,filled,paper_1768253890,,portfolio_manager_simulated,
2026-01-12 22:38:21.449635,BTCUSDT,buy,0.0001432065857245,91341.76,91341.76,0.0130807415836758,0.0,filled,paper_1768253901,,portfolio_manager_simulated,
2026-01-12 22:38:21.793415,ETHUSDT,buy,0.004222399912095,3097.94,3097.94,0.0130807415836758,0.0,filled,paper_1768253901,,portfolio_manager_simulated,
2026-01-12 22:38:22.136803,BTCUSDT,sell,0.0014080302577447,91341.76,91341.76,0.1286119618756601,0.0,filled,paper_1768253902,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:38:22.465457,ETHUSDT,sell,0.041503058674005,3097.94,3097.94,0.1285739855885471,0.0,filled,paper_1768253902,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:38:43.542916,BTCUSDT,buy,0.0002121589818864,91346.47,91346.47,0.0193799740741237,0.0,filled,paper_1768253923,,portfolio_manager_simulated,
2026-01-12 22:38:43.871453,ETHUSDT,buy,0.0062539447258082,3098.84,3098.84,0.0193799740741237,0.0,filled,paper_1768253923,,portfolio_manager_simulated,
2026-01-12 22:38:54.590206,BTCUSDT,buy,0.000200563517595,91346.47,91346.47,0.0183207693430921,0.0,filled,paper_1768253934,,portfolio_manager_simulated,
2026-01-12 22:38:54.933444,ETHUSDT,buy,0.0059109743157954,3099.45,3099.45,0.0183207693430921,0.0,filled,paper_1768253934,,portfolio_manager_simulated,
2026-01-12 22:39:05.635991,BTCUSDT,buy,0.0001896017987663,91346.47,91346.47,0.0173194550229531,0.0,filled,paper_1768253945,,portfolio_manager_simulated,
2026-01-12 22:39:05.980633,ETHUSDT,buy,0.0055879123789553,3099.45,3099.45,0.0173194550229531,0.0,filled,paper_1768253945,,portfolio_manager_simulated,
2026-01-12 22:39:16.684103,BTCUSDT,buy,0.0001792391882954,91346.47,91346.47,0.0163728671364556,0.0,filled,paper_1768253956,,portfolio_manager_simulated,
2026-01-12 22:39:17.011763,ETHUSDT,buy,0.0052827629259689,3099.3,3099.3,0.0163728671364556,0.0,filled,paper_1768253957,,portfolio_manager_simulated,
2026-01-12 22:39:27.729768,BTCUSDT,buy,0.0001694282707874,91354.38,91354.38,0.0154780146322595,0.0,filled,paper_1768253967,,portfolio_manager_simulated,
2026-01-12 22:39:28.074340,ETHUSDT,buy,0.0049940356313553,3099.3,3099.3,0.0154780146322595,0.0,filled,paper_1768253968,,portfolio_manager_simulated,
2026-01-12 22:39:39.244945,BTCUSDT,buy,0.0001601682364188,91354.38,91354.38,0.0146320699337392,0.0,filled,paper_1768253979,,portfolio_manager_simulated,
2026-01-12 22:39:39.587091,ETHUSDT,buy,0.0047210886115378,3099.3,3099.3,0.0146320699337392,0.0,filled,paper_1768253979,,portfolio_manager_simulated,
2026-01-12 22:39:50.306613,BTCUSDT,buy,0.0001514143055246,91354.38,91354.38,0.0138323600043386,0.0,filled,paper_1768253990,,portfolio_manager_simulated,
2026-01-12 22:39:50.638660,ETHUSDT,buy,0.0044630594019096,3099.3,3099.3,0.0138323600043386,0.0,filled,paper_1768253990,,portfolio_manager_simulated,
2026-01-12 22:40:01.802243,BTCUSDT,buy,0.0001431388172219,91354.38,91354.38,0.0130763579012455,0.0,filled,paper_1768254001,,portfolio_manager_simulated,
2026-01-12 22:40:02.136458,ETHUSDT,buy,0.004219132675522,3099.3,3099.3,0.0130763579012455,0.0,filled,paper_1768254002,,portfolio_manager_simulated,
2026-01-12 22:40:02.465065,BTCUSDT,sell,0.0014074257936162,91354.38,91354.38,0.1285745107718237,0.0,filled,paper_1768254002,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:40:02.808481,ETHUSDT,sell,0.0415397041717105,3099.3,3099.3,0.1287440051393823,0.0,filled,paper_1768254002,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:40:23.885905,BTCUSDT,buy,0.0002121348024937,91354.39,91354.39,0.0193794454795876,0.0,filled,paper_1768254023,,portfolio_manager_simulated,
2026-01-12 22:40:24.230253,ETHUSDT,buy,0.0062528661337234,3099.29,3099.29,0.0193794454795876,0.0,filled,paper_1768254024,,portfolio_manager_simulated,
2026-01-12 22:40:34.979529,BTCUSDT,buy,0.0002005365986896,91356.24,91356.24,0.018320269638679,0.0,filled,paper_1768254034,,portfolio_manager_simulated,
2026-01-12 22:40:35.309138,ETHUSDT,buy,0.0059101838319748,3099.78,3099.78,0.018320269638679,0.0,filled,paper_1768254035,,portfolio_manager_simulated,
2026-01-12 22:40:46.042008,BTCUSDT,buy,0.0001895718066705,91358.43,91358.43,0.0173189826296848,0.0,filled,paper_1768254046,,portfolio_manager_simulated,
2026-01-12 22:40:46.356144,ETHUSDT,buy,0.0055867866121132,3099.99,3099.99,0.0173189826296848,0.0,filled,paper_1768254046,,portfolio_manager_simulated,
2026-01-12 22:40:57.496383,BTCUSDT,buy,0.0001792011455099,91363.37,91363.37,0.0163724205616525,0.0,filled,paper_1768254057,,portfolio_manager_simulated,
2026-01-12 22:40:57.840125,ETHUSDT,buy,0.0052814259876298,3100.0,3100.0,0.0163724205616525,0.0,filled,paper_1768254057,,portfolio_manager_simulated,
2026-01-12 22:41:08.552039,BTCUSDT,buy,0.0001694069785825,91363.37,91363.37,0.0154775924648236,0.0,filled,paper_1768254068,,portfolio_manager_simulated,
2026-01-12 22:41:08.882660,ETHUSDT,buy,0.0049927717628463,3100.0,3100.0,0.0154775924648236,0.0,filled,paper_1768254068,,portfolio_manager_simulated,
2026-01-12 22:41:19.574353,BTCUSDT,buy,0.0001601481079309,91363.37,91363.37,0.0146316708396956,0.0,filled,paper_1768254079,,portfolio_manager_simulated,
2026-01-12 22:41:19.917708,ETHUSDT,buy,0.0047198938192566,3100.0,3100.0,0.0146316708396956,0.0,filled,paper_1768254079,,portfolio_manager_simulated,
2026-01-12 22:41:31.058800,BTCUSDT,buy,0.0001514018725674,91359.39,91359.39,0.0138319827226204,0.0,filled,paper_1768254091,,portfolio_manager_simulated,
2026-01-12 22:41:31.386875,ETHUSDT,buy,0.0044619299105227,3100.0,3100.0,0.0138319827226204,0.0,filled,paper_1768254091,,portfolio_manager_simulated,
2026-01-12 22:41:42.088913,BTCUSDT,buy,0.0001431270794494,91359.38,91359.38,0.0130760012397087,0.0,filled,paper_1768254102,,portfolio_manager_simulated,
2026-01-12 22:41:42.418519,ETHUSDT,buy,0.004218064916035,3100.0,3100.0,0.0130760012397087,0.0,filled,paper_1768254102,,portfolio_manager_simulated,
2026-01-12 22:41:42.762388,BTCUSDT,sell,0.0014073928899019,91359.38,91359.38,0.1285785418378524,0.0,filled,paper_1768254102,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:41:43.105426,ETHUSDT,sell,0.0415043344004343,3100.0,3100.0,0.1286634366413465,0.0,filled,paper_1768254103,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:42:04.199398,BTCUSDT,buy,0.0002120966771974,91359.38,91359.38,0.0193770209288225,0.0,filled,paper_1768254124,,portfolio_manager_simulated,
2026-01-12 22:42:04.542714,ETHUSDT,buy,0.0062506519125234,3100.0,3100.0,0.0193770209288225,0.0,filled,paper_1768254124,,portfolio_manager_simulated,
2026-01-12 22:42:15.277381,BTCUSDT,buy,0.0002004879838484,91366.96,91366.96,0.0183179776007661,0.0,filled,paper_1768254135,,portfolio_manager_simulated,
2026-01-12 22:42:15.605262,ETHUSDT,buy,0.0059080911729327,3100.49,3100.49,0.0183179776007661,0.0,filled,paper_1768254135,,portfolio_manager_simulated,
2026-01-12 22:42:26.340232,BTCUSDT,buy,0.0001895303932864,91366.96,91366.96,0.0173168158621873,0.0,filled,paper_1768254146,,portfolio_manager_simulated,
2026-01-12 22:42:26.688187,ETHUSDT,buy,0.0055851868131125,3100.49,3100.49,0.0173168158621873,0.0,filled,paper_1768254146,,portfolio_manager_simulated,
2026-01-12 22:42:37.386418,BTCUSDT,buy,0.0001791546458817,91375.65,91375.65,0.0163703722179658,0.0,filled,paper_1768254157,,portfolio_manager_simulated,
2026-01-12 22:42:37.730334,ETHUSDT,buy,0.0052799306619166,3100.49,3100.49,0.0163703722179658,0.0,filled,paper_1768254157,,portfolio_manager_simulated,
2026-01-12 22:42:48.909990,BTCUSDT,buy,0.0001693551249124,91379.91,91379.91,0.0154756560725417,0.0,filled,paper_1768254168,,portfolio_manager_simulated,
2026-01-12 22:42:49.244764,ETHUSDT,buy,0.0049905050830184,3101.02,3101.02,0.0154756560725417,0.0,filled,paper_1768254169,,portfolio_manager_simulated,
2026-01-12 22:43:00.370830,BTCUSDT,buy,0.0001600990883024,91379.91,91379.91,0.0146298402801594,0.0,filled,paper_1768254180,,portfolio_manager_simulated,
2026-01-12 22:43:00.716264,ETHUSDT,buy,0.0047177358104111,3101.03,3101.03,0.0146298402801594,0.0,filled,paper_1768254180,,portfolio_manager_simulated,
2026-01-12 22:43:11.417042,BTCUSDT,buy,0.0001513464026347,91381.44,91381.44,0.0138302522115834,0.0,filled,paper_1768254191,,portfolio_manager_simulated,
2026-01-12 22:43:11.746524,ETHUSDT,buy,0.0044599905228004,3100.96,3100.96,0.0138302522115834,0.0,filled,paper_1768254191,,portfolio_manager_simulated,
2026-01-12 22:43:22.465255,BTCUSDT,buy,0.0001431057424807,91361.57,91361.57,0.0130743653090602,0.0,filled,paper_1768254202,,portfolio_manager_simulated,
2026-01-12 22:43:22.808279,ETHUSDT,buy,0.004216231524773,3100.96,3100.96,0.0130743653090602,0.0,filled,paper_1768254202,,portfolio_manager_simulated,
2026-01-12 22:43:23.151719,BTCUSDT,sell,0.001406612724266,91361.57,91361.57,0.1285103468709215,0.0,filled,paper_1768254203,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:43:23.488041,ETHUSDT,sell,0.0415054883529746,3100.96,3100.96,0.1287068591630401,0.0,filled,paper_1768254203,,portfolio_manager_simulated,auto_rebalance
2026-01-12 22:43:44.979909,BTCUSDT,buy,0.0002121014673068,91346.84,91346.84,0.019374798797842,0.0,filled,paper_1768254224,,portfolio_manager_simulated,
2026-01-12 22:43:45.308586,ETHUSDT,buy,0.0062505399870445,3099.7,3099.7,0.019374798797842,0.0,filled,paper_1768254225,,portfolio_manager_simulated,
2026-01-12 22:43:56.011904,BTCUSDT,buy,0.0002005091245014,91346.85,91346.85,0.0183158769194655,0.0,filled,paper_1768254236,,portfolio_manager_simulated,
2026-01-12 22:43:56.355196,ETHUSDT,buy,0.0059112076551446,3098.5,3098.5,0.0183158769194655,0.0,filled,paper_1768254236,,portfolio_manager_simulated,
2026-01-12 22:44:07.027163,BTCUSDT,buy,0.000189593653426,91326.0,91326.0,0.0173148299927829,0.0,filled,paper_1768254247,,portfolio_manager_simulated,
